step	split	lr	loss	mlm_loss	rc_loss	selection_loss	region_loss	region_acc	region_valid_count
14010	train	8.523217581736747e-05	1.0835492643756712	1.0098453328917136	0.12902683913707733	1.0124258696744552	1.4224678940243192	0.5277777777777778	36.0
14020	train	8.521079914567018e-05	1.1288569211678607	1.0496282593724036	0.14558883210023243	1.0525400360144082	1.526337703069051	0.4166666666666667	36.0
14030	train	8.518941005545452e-05	1.0789231906378112	1.0010648571528171	0.15641033798456191	1.0041930639125083	1.494602534506056	0.3611111111111111	36.0
14040	train	8.516800855551274e-05	1.077939412997204	0.9958179067135233	0.14631789343224633	0.9987442645821683	1.5839029683007135	0.4166666666666667	36.0
14050	train	8.514659465464219e-05	0.9732154021526389	0.8928269346917682	0.2152746394276619	0.8971324274803214	1.52165949344635	0.4444444444444444	36.0
14060	train	8.512516836164531e-05	1.0667120602892186	0.9849592416319263	0.1498077561457952	0.9879553967548422	1.5751332706875272	0.4166666666666667	36.0
14070	train	8.510372968532966e-05	1.0010354051932133	0.9166159994348324	0.19960613548755646	0.9206081221445835	1.6085456609725952	0.3333333333333333	36.0
14080	train	8.508227863450782e-05	1.112050681022729	1.026816708171956	0.1345343581504292	1.0295073953349645	1.6508657137552898	0.3055555555555556	36.0
14090	train	8.506081521799756e-05	1.0688145881179525	0.9872456713136918	0.1688186079263687	0.9906220434722192	1.5638508929146662	0.4166666666666667	36.0
14100	train	8.503933944462166e-05	1.0551160647968452	0.9768739199638367	0.15799756762054232	0.9800338713162475	1.501643869611952	0.4444444444444444	36.0
14110	train	8.5017851323208e-05	1.0075600005971734	0.9187420383016942	0.19900806844234467	0.9227221996705411	1.6967560185326471	0.3611111111111111	36.0
14120	train	8.499635086258954e-05	1.0612016129333783	0.9842773316061174	0.13978547561499807	0.9870730411184174	1.4825714362992182	0.4722222222222222	36.0
14130	train	8.497483807160428e-05	1.117211412795641	1.0357182608494406	0.1636159136891365	1.0389905791232235	1.5644166734483507	0.4444444444444444	36.0
14140	train	8.495331295909536e-05	1.0644872266219265	0.9784113525582228	0.16028953393300374	0.9816171432368829	1.6574016677008734	0.3888888888888889	36.0
14150	train	8.493177553391091e-05	1.1047747251044648	1.0252201507473262	0.14989924099710253	1.0282181355672682	1.5311317907439337	0.4166666666666667	36.0
14160	train	8.491022580490417e-05	1.1294797459118402	1.0578759661563073	0.1359771074106296	1.06059550830452	1.377684752146403	0.5	36.0
14170	train	8.488866378093338e-05	1.161327614390157	1.075266216642296	0.14052465011676152	1.078076709644631	1.6650180949105158	0.3055555555555556	36.0
14180	train	8.486708947086192e-05	1.0700558217319636	0.9886072094691584	0.14348915798796547	0.9914769926289176	1.5715765820609198	0.4166666666666667	36.0
14190	train	8.484550288355818e-05	1.0728382579086122	0.9970384451844192	0.13458550886975396	0.9997301553618143	1.4621620509359572	0.5555555555555556	36.0
14200	train	8.482390402789554e-05	1.1489306280180966	1.0770045535430466	0.13133028729094398	1.0796311592888654	1.385989374584622	0.4444444444444444	36.0
14210	train	8.480229291275252e-05	1.1865762351836668	1.1182263426866041	0.10662613312403361	1.1203588653490848	1.3243473966916401	0.5833333333333334	36.0
14220	train	8.478066954701258e-05	1.1104316882619223	1.0379726741508273	0.1319335162639618	1.0406113444761065	1.3964068757163153	0.5833333333333334	36.0
14230	train	8.475903393956434e-05	1.135736218025702	1.060967774918097	0.10895208517710368	1.0631468166216391	1.451788028081258	0.4166666666666667	36.0
14240	train	8.473738609930132e-05	1.125304403946368	1.0457709915726396	0.17137283997403252	1.0491984483721204	1.5221191114849515	0.3888888888888889	36.0
14250	train	8.471572603512218e-05	1.0245025341548233	0.9491174202698179	0.19852659751971563	0.9530879522202123	1.42829163869222	0.5555555555555556	36.0
14260	train	8.46940537559305e-05	1.1985323109110089	1.1192731531573559	0.08933364897966385	1.121059826136949	1.5494496954811945	0.3611111111111111	36.0
14270	train	8.467236927063499e-05	1.0219105353500253	0.9352373446437193	0.19250368972619375	0.9390874184382432	1.6564623382356432	0.3611111111111111	36.0
14280	train	8.465067258814928e-05	1.1360035976044285	1.049552444329389	0.14007417609294256	1.052353927851248	1.6729933950636122	0.3888888888888889	36.0
14290	train	8.462896371739208e-05	1.1268289355515697	1.0468190003414213	0.137309626241525	1.0495651928662517	1.5452748537063599	0.3888888888888889	36.0
14300	train	8.460724266728707e-05	0.9983174149848377	0.9164045276235231	0.1887753407160441	0.920180034437844	1.5627476109398737	0.4166666666666667	36.0
14310	train	8.458550944676298e-05	1.0924411382445258	1.0029887583853698	0.17370087818966973	1.0064627759491631	1.7195672459072537	0.3333333333333333	36.0
14320	train	8.456376406475348e-05	1.0182389551492874	0.9406097447963897	0.18696956170929802	0.9443491360305757	1.4777963823742337	0.5277777777777778	36.0
